Olive Bar & Kitchen,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Fenix  - The Oberoi Mumbai,4.2
The Table,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
The Peshwa Pavilion - ITC Maratha,4.1
Botticino - Trident,4.1
Kangan - The Westin Mumbai Garden City,4.1
Le Cirque Signature - The Leela Mumbai,4.1
Masala Kraft - The Taj Mahal Palace,4.1
Dome - InterContinental,4.1
Pan Asian - ITC Maratha,4.0
STAX - Hyatt Regency Mumbai,4.0
By the Mekong - The St. Regis Mumbai,4.0
Hornbys Pavilion - ITC Grand Central,4.0
Shanghai Club - ITC Grand Central,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
Yuuka - The St. Regis Mumbai,4.0
China House - Grand Hyatt,4.0
Kebab Korner - InterContinental,4.0
San-Qi - Four Seasons,4.0
Vetro - The Oberoi Mumbai,4.0
Sampan - Novotel,3.9
The Earth Plate - Sahara Star,3.9
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Maya - Trident,3.9
Frangipani - Trident Nariman Point,3.9
EXO - The St. Regis Mumbai,3.9
Namak - Sahara Star,3.9
Trilogy - Sea Princess,3.9
Citrus - The Leela Mumbai,3.9
Wink - Vivanta By Taj President,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
Lake View Cafe -  Renaissance Hotel,3.9
The Korner House,3.8
ARK - Courtyard By Marriott,3.8
Masque,3.8
Nawab Saheb - Renaissance Hotel,3.8
India Jones - Trident Nariman Point,3.8
O22 - Trident,3.8
Baluchi - The Lalit Mumbai,3.8
Atrium Lounge - Taj Lands End,3.8
Vista - Taj Lands End,3.8
China House Lounge - Grand Hyatt,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
Pondichery Cafe - Sofitel,3.8
Six Degrees - The Leela Mumbai,3.7
The Square - Novotel,3.7
Cafe Prato - Four Seasons,3.7
EAST - Sahara Star,3.7
Reflections - JW Marriott Mumbai Juhu,3.7
Aqua - Hotel Sun N Sand,3.6
O22 Bar Lounge - Trident,3.6
The Eau Bar - The Oberoi Mumbai,3.6
The Great Wall - The Leela Mumbai,3.6
Imperial China - Hilton Mumbai International Airport,3.5
The Brasserie - Hilton Mumbai International Airport,3.5
Bombay High - ITC Maratha,3.5
Le Bar Diamantaire - Sofitel,3.5
Mabruk - Sahara Star,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
Diwine - Sahara Star,3.4
Trendz - The Lalit Mumbai,3.4
The Bar - Grand Hyatt,3.4
The Bar - Hyatt Regency Mumbai,3.4
Beluga - The Lalit Mumbai,3.4
Luna Gusta,3.3
Tangerine Cafe - Ramada Palmgrove,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
It Happened In New York,0.0
ESTELLA,0.0
restaurant,0
restaurant_name,rating
Peshawri - ITC Maratha,4.9
JW Café - JW Marriott Mumbai Sahar,4.9
Romano's - JW Marriott Mumbai Sahar,4.7
Masala Library,4.7
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Ziya - The Oberoi Mumbai,4.6
Yauatcha,4.6
Sea Lounge - The Taj Mahal Palace,4.6
Aer - Four Seasons,4.5
Dum Pukht - ITC Maratha,4.4
Thai Pavilion - Vivanta By Taj President,4.4
Fifty Five East - Grand Hyatt,4.3
Jamavar - The Leela Mumbai,4.3
Global Fusion,4.3
K&K - ITC Grand Central,4.3
Indigo,4.3
Celini - Grand Hyatt,4.3
Golden Dragon - The Taj Mahal Palace,4.3
The Oriental Blossom - Marine Plaza,4.2
Gadda Da Vida - Novotel,4.2
Olive Bar & Kitchen,4.2
The Konkan Cafe - Vivanta By Taj President,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Fenix  - The Oberoi Mumbai,4.2
Souk - The Taj Mahal Palace,4.2
Dakshin Coastal - ITC Maratha,4.2
Trishna,4.2
The Peshwa Pavilion - ITC Maratha,4.1
Le Cirque Signature - The Leela Mumbai,4.1
The Table,4.1
Kangan - The Westin Mumbai Garden City,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
Dome - InterContinental,4.1
Masala Kraft - The Taj Mahal Palace,4.1
Botticino - Trident,4.1
Yuuka - The St. Regis Mumbai,4.0
By the Mekong - The St. Regis Mumbai,4.0
Pan Asian - ITC Maratha,4.0
China House - Grand Hyatt,4.0
Hornbys Pavilion - ITC Grand Central,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
STAX - Hyatt Regency Mumbai,4.0
Vetro - The Oberoi Mumbai,4.0
Kebab Korner - InterContinental,4.0
Shanghai Club - ITC Grand Central,4.0
San-Qi - Four Seasons,4.0
Namak - Sahara Star,3.9
Lake View Cafe -  Renaissance Hotel,3.9
EXO - The St. Regis Mumbai,3.9
Citrus - The Leela Mumbai,3.9
Trilogy - Sea Princess,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
The Earth Plate - Sahara Star,3.9
Wink - Vivanta By Taj President,3.9
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Frangipani - Trident Nariman Point,3.9
Sampan - Novotel,3.9
Maya - Trident,3.9
India Jones - Trident Nariman Point,3.8
O22 - Trident,3.8
China House Lounge - Grand Hyatt,3.8
Masque,3.8
Vista - Taj Lands End,3.8
Nawab Saheb - Renaissance Hotel,3.8
Pondichery Cafe - Sofitel,3.8
Atrium Lounge - Taj Lands End,3.8
Baluchi - The Lalit Mumbai,3.8
ARK - Courtyard By Marriott,3.8
The Korner House,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
Six Degrees - The Leela Mumbai,3.7
Reflections - JW Marriott Mumbai Juhu,3.7
Cafe Prato - Four Seasons,3.7
EAST - Sahara Star,3.7
The Square - Novotel,3.7
Aqua - Hotel Sun N Sand,3.6
O22 Bar Lounge - Trident,3.6
The Eau Bar - The Oberoi Mumbai,3.6
The Great Wall - The Leela Mumbai,3.6
Le Bar Diamantaire - Sofitel,3.5
The Brasserie - Hilton Mumbai International Airport,3.5
Bombay High - ITC Maratha,3.5
Imperial China - Hilton Mumbai International Airport,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
Mabruk - Sahara Star,3.5
The Bar - Grand Hyatt,3.4
Beluga - The Lalit Mumbai,3.4
Diwine - Sahara Star,3.4
Trendz - The Lalit Mumbai,3.4
The Bar - Hyatt Regency Mumbai,3.4
Luna Gusta,3.3
Tangerine Cafe - Ramada Palmgrove,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
It Happened In New York,0.0
ESTELLA,0.0
restaurant,0
restaurant_name,rating
Peshawri - ITC Maratha,4.9
JW Café - JW Marriott Mumbai Sahar,4.9
Masala Library,4.7
Romano's - JW Marriott Mumbai Sahar,4.7
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Sea Lounge - The Taj Mahal Palace,4.6
Ziya - The Oberoi Mumbai,4.6
Yauatcha,4.6
Aer - Four Seasons,4.5
Thai Pavilion - Vivanta By Taj President,4.4
Dum Pukht - ITC Maratha,4.4
Global Fusion,4.3
Indigo,4.3
Fifty Five East - Grand Hyatt,4.3
Jamavar - The Leela Mumbai,4.3
Golden Dragon - The Taj Mahal Palace,4.3
K&K - ITC Grand Central,4.3
Celini - Grand Hyatt,4.3
The Konkan Cafe - Vivanta By Taj President,4.2
Dakshin Coastal - ITC Maratha,4.2
Gadda Da Vida - Novotel,4.2
Souk - The Taj Mahal Palace,4.2
Fenix  - The Oberoi Mumbai,4.2
The Oriental Blossom - Marine Plaza,4.2
Trishna,4.2
Olive Bar & Kitchen,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Masala Kraft - The Taj Mahal Palace,4.1
The Peshwa Pavilion - ITC Maratha,4.1
Kangan - The Westin Mumbai Garden City,4.1
Botticino - Trident,4.1
Le Cirque Signature - The Leela Mumbai,4.1
Dome - InterContinental,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
The Table,4.1
Yuuka - The St. Regis Mumbai,4.0
Vetro - The Oberoi Mumbai,4.0
China House - Grand Hyatt,4.0
Shanghai Club - ITC Grand Central,4.0
San-Qi - Four Seasons,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
By the Mekong - The St. Regis Mumbai,4.0
Pan Asian - ITC Maratha,4.0
Hornbys Pavilion - ITC Grand Central,4.0
STAX - Hyatt Regency Mumbai,4.0
Kebab Korner - InterContinental,4.0
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
Trilogy - Sea Princess,3.9
Sampan - Novotel,3.9
Namak - Sahara Star,3.9
EXO - The St. Regis Mumbai,3.9
Citrus - The Leela Mumbai,3.9
Frangipani - Trident Nariman Point,3.9
Wink - Vivanta By Taj President,3.9
Maya - Trident,3.9
The Earth Plate - Sahara Star,3.9
Lake View Cafe -  Renaissance Hotel,3.9
Baluchi - The Lalit Mumbai,3.8
India Jones - Trident Nariman Point,3.8
The Korner House,3.8
China House Lounge - Grand Hyatt,3.8
O22 - Trident,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
ARK - Courtyard By Marriott,3.8
Pondichery Cafe - Sofitel,3.8
Nawab Saheb - Renaissance Hotel,3.8
Vista - Taj Lands End,3.8
Masque,3.8
Atrium Lounge - Taj Lands End,3.8
Reflections - JW Marriott Mumbai Juhu,3.7
Six Degrees - The Leela Mumbai,3.7
Cafe Prato - Four Seasons,3.7
EAST - Sahara Star,3.7
The Square - Novotel,3.7
The Eau Bar - The Oberoi Mumbai,3.6
Aqua - Hotel Sun N Sand,3.6
O22 Bar Lounge - Trident,3.6
The Great Wall - The Leela Mumbai,3.6
Bombay High - ITC Maratha,3.5
Imperial China - Hilton Mumbai International Airport,3.5
Le Bar Diamantaire - Sofitel,3.5
Mabruk - Sahara Star,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
The Brasserie - Hilton Mumbai International Airport,3.5
Diwine - Sahara Star,3.4
The Bar - Hyatt Regency Mumbai,3.4
Trendz - The Lalit Mumbai,3.4
Beluga - The Lalit Mumbai,3.4
The Bar - Grand Hyatt,3.4
Luna Gusta,3.3
Tangerine Cafe - Ramada Palmgrove,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
restaurant,0
ESTELLA,0.0
It Happened In New York,0.0
restaurant_name,rating
Peshawri - ITC Maratha,4.9
JW Café - JW Marriott Mumbai Sahar,4.9
Romano's - JW Marriott Mumbai Sahar,4.7
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Masala Library,4.7
Sea Lounge - The Taj Mahal Palace,4.6
Yauatcha,4.6
Ziya - The Oberoi Mumbai,4.6
Aer - Four Seasons,4.5
Dum Pukht - ITC Maratha,4.4
Thai Pavilion - Vivanta By Taj President,4.4
Jamavar - The Leela Mumbai,4.3
Golden Dragon - The Taj Mahal Palace,4.3
Indigo,4.3
Global Fusion,4.3
Celini - Grand Hyatt,4.3
Fifty Five East - Grand Hyatt,4.3
K&K - ITC Grand Central,4.3
24/7 Restaurant - The Lalit Mumbai,4.2
Dakshin Coastal - ITC Maratha,4.2
Gadda Da Vida - Novotel,4.2
Trishna,4.2
Souk - The Taj Mahal Palace,4.2
The Konkan Cafe - Vivanta By Taj President,4.2
Olive Bar & Kitchen,4.2
Fenix  - The Oberoi Mumbai,4.2
The Oriental Blossom - Marine Plaza,4.2
Kangan - The Westin Mumbai Garden City,4.1
The Table,4.1
Botticino - Trident,4.1
Le Cirque Signature - The Leela Mumbai,4.1
Masala Kraft - The Taj Mahal Palace,4.1
The Peshwa Pavilion - ITC Maratha,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
Dome - InterContinental,4.1
STAX - Hyatt Regency Mumbai,4.0
Pan Asian - ITC Maratha,4.0
Yuuka - The St. Regis Mumbai,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
Hornbys Pavilion - ITC Grand Central,4.0
By the Mekong - The St. Regis Mumbai,4.0
Shanghai Club - ITC Grand Central,4.0
San-Qi - Four Seasons,4.0
China House - Grand Hyatt,4.0
Vetro - The Oberoi Mumbai,4.0
Kebab Korner - InterContinental,4.0
Sampan - Novotel,3.9
Trilogy - Sea Princess,3.9
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
Wink - Vivanta By Taj President,3.9
The Earth Plate - Sahara Star,3.9
Frangipani - Trident Nariman Point,3.9
Lake View Cafe -  Renaissance Hotel,3.9
Citrus - The Leela Mumbai,3.9
EXO - The St. Regis Mumbai,3.9
Maya - Trident,3.9
Namak - Sahara Star,3.9
ARK - Courtyard By Marriott,3.8
O22 - Trident,3.8
The Korner House,3.8
Atrium Lounge - Taj Lands End,3.8
China House Lounge - Grand Hyatt,3.8
India Jones - Trident Nariman Point,3.8
Masque,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
Baluchi - The Lalit Mumbai,3.8
Pondichery Cafe - Sofitel,3.8
Nawab Saheb - Renaissance Hotel,3.8
Vista - Taj Lands End,3.8
Six Degrees - The Leela Mumbai,3.7
Cafe Prato - Four Seasons,3.7
EAST - Sahara Star,3.7
The Square - Novotel,3.7
Reflections - JW Marriott Mumbai Juhu,3.7
O22 Bar Lounge - Trident,3.6
Aqua - Hotel Sun N Sand,3.6
The Great Wall - The Leela Mumbai,3.6
The Eau Bar - The Oberoi Mumbai,3.6
Imperial China - Hilton Mumbai International Airport,3.5
The Brasserie - Hilton Mumbai International Airport,3.5
Le Bar Diamantaire - Sofitel,3.5
Mabruk - Sahara Star,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
Bombay High - ITC Maratha,3.5
Diwine - Sahara Star,3.4
Beluga - The Lalit Mumbai,3.4
The Bar - Grand Hyatt,3.4
Trendz - The Lalit Mumbai,3.4
The Bar - Hyatt Regency Mumbai,3.4
Tangerine Cafe - Ramada Palmgrove,3.3
Luna Gusta,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
It Happened In New York,0.0
restaurant,0
ESTELLA,0.0
restaurant_name,rating
JW Café - JW Marriott Mumbai Sahar,4.9
Peshawri - ITC Maratha,4.9
Masala Library,4.7
Romano's - JW Marriott Mumbai Sahar,4.7
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Yauatcha,4.6
Sea Lounge - The Taj Mahal Palace,4.6
Ziya - The Oberoi Mumbai,4.6
Aer - Four Seasons,4.5
Dum Pukht - ITC Maratha,4.4
Thai Pavilion - Vivanta By Taj President,4.4
Celini - Grand Hyatt,4.3
Global Fusion,4.3
Indigo,4.3
Jamavar - The Leela Mumbai,4.3
Fifty Five East - Grand Hyatt,4.3
Golden Dragon - The Taj Mahal Palace,4.3
K&K - ITC Grand Central,4.3
Dakshin Coastal - ITC Maratha,4.2
Souk - The Taj Mahal Palace,4.2
The Oriental Blossom - Marine Plaza,4.2
Gadda Da Vida - Novotel,4.2
The Konkan Cafe - Vivanta By Taj President,4.2
Trishna,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Olive Bar & Kitchen,4.2
Fenix  - The Oberoi Mumbai,4.2
Masala Kraft - The Taj Mahal Palace,4.1
Le Cirque Signature - The Leela Mumbai,4.1
The Peshwa Pavilion - ITC Maratha,4.1
The Table,4.1
Botticino - Trident,4.1
Kangan - The Westin Mumbai Garden City,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
Dome - InterContinental,4.1
STAX - Hyatt Regency Mumbai,4.0
San-Qi - Four Seasons,4.0
Kebab Korner - InterContinental,4.0
Vetro - The Oberoi Mumbai,4.0
China House - Grand Hyatt,4.0
By the Mekong - The St. Regis Mumbai,4.0
Shanghai Club - ITC Grand Central,4.0
Yuuka - The St. Regis Mumbai,4.0
Hornbys Pavilion - ITC Grand Central,4.0
Pan Asian - ITC Maratha,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
EXO - The St. Regis Mumbai,3.9
Maya - Trident,3.9
Frangipani - Trident Nariman Point,3.9
The Earth Plate - Sahara Star,3.9
Lake View Cafe -  Renaissance Hotel,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
Namak - Sahara Star,3.9
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Trilogy - Sea Princess,3.9
Citrus - The Leela Mumbai,3.9
Sampan - Novotel,3.9
Wink - Vivanta By Taj President,3.9
India Jones - Trident Nariman Point,3.8
The Korner House,3.8
China House Lounge - Grand Hyatt,3.8
Nawab Saheb - Renaissance Hotel,3.8
Masque,3.8
Pondichery Cafe - Sofitel,3.8
Baluchi - The Lalit Mumbai,3.8
O22 - Trident,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
Atrium Lounge - Taj Lands End,3.8
ARK - Courtyard By Marriott,3.8
Vista - Taj Lands End,3.8
The Square - Novotel,3.7
Six Degrees - The Leela Mumbai,3.7
Reflections - JW Marriott Mumbai Juhu,3.7
EAST - Sahara Star,3.7
Cafe Prato - Four Seasons,3.7
The Eau Bar - The Oberoi Mumbai,3.6
The Great Wall - The Leela Mumbai,3.6
Aqua - Hotel Sun N Sand,3.6
O22 Bar Lounge - Trident,3.6
Le Bar Diamantaire - Sofitel,3.5
The Brasserie - Hilton Mumbai International Airport,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
Bombay High - ITC Maratha,3.5
Imperial China - Hilton Mumbai International Airport,3.5
Mabruk - Sahara Star,3.5
Diwine - Sahara Star,3.4
Beluga - The Lalit Mumbai,3.4
The Bar - Grand Hyatt,3.4
The Bar - Hyatt Regency Mumbai,3.4
Trendz - The Lalit Mumbai,3.4
Luna Gusta,3.3
Tangerine Cafe - Ramada Palmgrove,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
restaurant,0
ESTELLA,0.0
It Happened In New York,0.0
restaurant_name,rating
Peshawri - ITC Maratha,4.9
JW Café - JW Marriott Mumbai Sahar,4.9
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Romano's - JW Marriott Mumbai Sahar,4.7
Masala Library,4.7
Ziya - The Oberoi Mumbai,4.6
Yauatcha,4.6
Sea Lounge - The Taj Mahal Palace,4.6
Aer - Four Seasons,4.5
Thai Pavilion - Vivanta By Taj President,4.4
Dum Pukht - ITC Maratha,4.4
Indigo,4.3
Celini - Grand Hyatt,4.3
Jamavar - The Leela Mumbai,4.3
Golden Dragon - The Taj Mahal Palace,4.3
Fifty Five East - Grand Hyatt,4.3
K&K - ITC Grand Central,4.3
Global Fusion,4.3
Gadda Da Vida - Novotel,4.2
The Konkan Cafe - Vivanta By Taj President,4.2
Souk - The Taj Mahal Palace,4.2
Trishna,4.2
Fenix  - The Oberoi Mumbai,4.2
The Oriental Blossom - Marine Plaza,4.2
Dakshin Coastal - ITC Maratha,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Olive Bar & Kitchen,4.2
Kangan - The Westin Mumbai Garden City,4.1
Le Cirque Signature - The Leela Mumbai,4.1
The Peshwa Pavilion - ITC Maratha,4.1
The Table,4.1
Botticino - Trident,4.1
Dome - InterContinental,4.1
Masala Kraft - The Taj Mahal Palace,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
Yuuka - The St. Regis Mumbai,4.0
Shanghai Club - ITC Grand Central,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
Vetro - The Oberoi Mumbai,4.0
Kebab Korner - InterContinental,4.0
Hornbys Pavilion - ITC Grand Central,4.0
San-Qi - Four Seasons,4.0
STAX - Hyatt Regency Mumbai,4.0
By the Mekong - The St. Regis Mumbai,4.0
China House - Grand Hyatt,4.0
Pan Asian - ITC Maratha,4.0
The Earth Plate - Sahara Star,3.9
Wink - Vivanta By Taj President,3.9
Citrus - The Leela Mumbai,3.9
Namak - Sahara Star,3.9
Lake View Cafe -  Renaissance Hotel,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Maya - Trident,3.9
EXO - The St. Regis Mumbai,3.9
Sampan - Novotel,3.9
Trilogy - Sea Princess,3.9
Frangipani - Trident Nariman Point,3.9
Masque,3.8
China House Lounge - Grand Hyatt,3.8
India Jones - Trident Nariman Point,3.8
Nawab Saheb - Renaissance Hotel,3.8
Pondichery Cafe - Sofitel,3.8
The Korner House,3.8
Atrium Lounge - Taj Lands End,3.8
ARK - Courtyard By Marriott,3.8
O22 - Trident,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
Baluchi - The Lalit Mumbai,3.8
Vista - Taj Lands End,3.8
Reflections - JW Marriott Mumbai Juhu,3.7
EAST - Sahara Star,3.7
Six Degrees - The Leela Mumbai,3.7
Cafe Prato - Four Seasons,3.7
The Square - Novotel,3.7
O22 Bar Lounge - Trident,3.6
The Great Wall - The Leela Mumbai,3.6
Aqua - Hotel Sun N Sand,3.6
The Eau Bar - The Oberoi Mumbai,3.6
Mabruk - Sahara Star,3.5
Le Bar Diamantaire - Sofitel,3.5
Bombay High - ITC Maratha,3.5
The Brasserie - Hilton Mumbai International Airport,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
Imperial China - Hilton Mumbai International Airport,3.5
Trendz - The Lalit Mumbai,3.4
Diwine - Sahara Star,3.4
The Bar - Hyatt Regency Mumbai,3.4
The Bar - Grand Hyatt,3.4
Beluga - The Lalit Mumbai,3.4
Luna Gusta,3.3
Tangerine Cafe - Ramada Palmgrove,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
ESTELLA,0.0
It Happened In New York,0.0
restaurant,0
restaurant_name,rating
JW Café - JW Marriott Mumbai Sahar,4.9
Peshawri - ITC Maratha,4.9
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Masala Library,4.7
Romano's - JW Marriott Mumbai Sahar,4.7
Yauatcha,4.6
Sea Lounge - The Taj Mahal Palace,4.6
Ziya - The Oberoi Mumbai,4.6
Aer - Four Seasons,4.5
Thai Pavilion - Vivanta By Taj President,4.4
Dum Pukht - ITC Maratha,4.4
Indigo,4.3
Fifty Five East - Grand Hyatt,4.3
Celini - Grand Hyatt,4.3
K&K - ITC Grand Central,4.3
Global Fusion,4.3
Jamavar - The Leela Mumbai,4.3
Golden Dragon - The Taj Mahal Palace,4.3
Gadda Da Vida - Novotel,4.2
The Oriental Blossom - Marine Plaza,4.2
The Konkan Cafe - Vivanta By Taj President,4.2
Olive Bar & Kitchen,4.2
Fenix  - The Oberoi Mumbai,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Trishna,4.2
Dakshin Coastal - ITC Maratha,4.2
Souk - The Taj Mahal Palace,4.2
The Peshwa Pavilion - ITC Maratha,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
Kangan - The Westin Mumbai Garden City,4.1
The Table,4.1
Botticino - Trident,4.1
Le Cirque Signature - The Leela Mumbai,4.1
Dome - InterContinental,4.1
Masala Kraft - The Taj Mahal Palace,4.1
Shanghai Club - ITC Grand Central,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
Hornbys Pavilion - ITC Grand Central,4.0
Yuuka - The St. Regis Mumbai,4.0
Pan Asian - ITC Maratha,4.0
Vetro - The Oberoi Mumbai,4.0
San-Qi - Four Seasons,4.0
STAX - Hyatt Regency Mumbai,4.0
By the Mekong - The St. Regis Mumbai,4.0
Kebab Korner - InterContinental,4.0
China House - Grand Hyatt,4.0
Namak - Sahara Star,3.9
Saffron - JW Marriott Mumbai Juhu,3.9
Lake View Cafe -  Renaissance Hotel,3.9
Citrus - The Leela Mumbai,3.9
Wink - Vivanta By Taj President,3.9
Seasonal Tastes - The Westin Mumbai Garden City,3.9
Maya - Trident,3.9
Sampan - Novotel,3.9
Frangipani - Trident Nariman Point,3.9
EXO - The St. Regis Mumbai,3.9
Trilogy - Sea Princess,3.9
The Earth Plate - Sahara Star,3.9
Nawab Saheb - Renaissance Hotel,3.8
China House Lounge - Grand Hyatt,3.8
Pondichery Cafe - Sofitel,3.8
Glasshouse - Hyatt Regency Mumbai,3.8
O22 - Trident,3.8
The Korner House,3.8
Vista - Taj Lands End,3.8
Atrium Lounge - Taj Lands End,3.8
ARK - Courtyard By Marriott,3.8
Baluchi - The Lalit Mumbai,3.8
Masque,3.8
India Jones - Trident Nariman Point,3.8
Six Degrees - The Leela Mumbai,3.7
Cafe Prato - Four Seasons,3.7
Reflections - JW Marriott Mumbai Juhu,3.7
EAST - Sahara Star,3.7
The Square - Novotel,3.7
The Eau Bar - The Oberoi Mumbai,3.6
The Great Wall - The Leela Mumbai,3.6
Aqua - Hotel Sun N Sand,3.6
O22 Bar Lounge - Trident,3.6
The Brasserie - Hilton Mumbai International Airport,3.5
Dublin The Irish Bar - ITC Grand Central,3.5
Imperial China - Hilton Mumbai International Airport,3.5
Bombay High - ITC Maratha,3.5
Mabruk - Sahara Star,3.5
Le Bar Diamantaire - Sofitel,3.5
The Bar - Grand Hyatt,3.4
Trendz - The Lalit Mumbai,3.4
Beluga - The Lalit Mumbai,3.4
The Bar - Hyatt Regency Mumbai,3.4
Diwine - Sahara Star,3.4
Tangerine Cafe - Ramada Palmgrove,3.3
Luna Gusta,3.3
Liquid Lounge - Grand Sarovar Premiere,3.2
Lounge - Taj Wellington Mews,3.0
The Sunken Bar - The Retreat,2.9
Herbs n Spice - Ramada,2.6
Brass Monkey,2.4
It Happened In New York,0.0
restaurant,0
ESTELLA,0.0
restaurant_name,rating
Peshawri - ITC Maratha,4.9
JW Café - JW Marriott Mumbai Sahar,4.9
Romano's - JW Marriott Mumbai Sahar,4.7
Wasabi By Morimoto - The Taj Mahal Palace,4.7
Masala Library,4.7
Yauatcha,4.6
Sea Lounge - The Taj Mahal Palace,4.6
Ziya - The Oberoi Mumbai,4.6
Aer - Four Seasons,4.5
Thai Pavilion - Vivanta By Taj President,4.4
Dum Pukht - ITC Maratha,4.4
K&K - ITC Grand Central,4.3
Jamavar - The Leela Mumbai,4.3
Golden Dragon - The Taj Mahal Palace,4.3
Celini - Grand Hyatt,4.3
Fifty Five East - Grand Hyatt,4.3
Indigo,4.3
Global Fusion,4.3
Gadda Da Vida - Novotel,4.2
Dakshin Coastal - ITC Maratha,4.2
The Konkan Cafe - Vivanta By Taj President,4.2
Fenix  - The Oberoi Mumbai,4.2
Souk - The Taj Mahal Palace,4.2
Olive Bar & Kitchen,4.2
The Oriental Blossom - Marine Plaza,4.2
24/7 Restaurant - The Lalit Mumbai,4.2
Trishna,4.2
The Table,4.1
The Peshwa Pavilion - ITC Maratha,4.1
Botticino - Trident,4.1
Dome - InterContinental,4.1
Le Cirque Signature - The Leela Mumbai,4.1
Masala Kraft - The Taj Mahal Palace,4.1
Kangan - The Westin Mumbai Garden City,4.1
Seven Kitchens - The St. Regis Mumbai,4.1
Hornbys Pavilion - ITC Grand Central,4.0
Pan Asian - ITC Maratha,4.0
Lotus Cafe - JW Marriott Mumbai Juhu,4.0
San-Qi - Four Seasons,4.0
Kebab Korner - InterContinental,4.0
Yuuka - The St. Regis Mumbai,4.0
China House - Grand Hyatt,4.0
Shanghai Club - ITC Grand Central,4.0
Vetro - The Oberoi Mumbai,4.0
By the Mekong - The St. Regis Mumbai,4.0
STAX - Hyatt Regency Mumbai,4.0
Maya - Trident,3.9
